unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1604966400,2020-11-10,XRP/USD,0.25073,0.26471,0.24834,0.25422,81635348.64428543,20753338.33235024
1604880000,2020-11-09,XRP/USD,0.25397,0.2562,0.24571,0.2505,68029918.63549387,17041494.618191216
1604793600,2020-11-08,XRP/USD,0.24921,0.25711,0.24773,0.25379,32216316.28938438,8176178.911082862
1604707200,2020-11-07,XRP/USD,0.2589,0.26768,0.24468,0.24921,66165970.27712671,16489221.452762743
1604620800,2020-11-06,XRP/USD,0.24587,0.26169,0.2454,0.25889,95068199.16016378,24612206.0805748
1604534400,2020-11-05,XRP/USD,0.23824,0.24751,0.2277,0.24572,94714729.4899572,23273303.33027228
1604448000,2020-11-04,XRP/USD,0.23978,0.24067,0.2323,0.23782,63314737.99849283,15057510.990801563
1604361600,2020-11-03,XRP/USD,0.23519,0.24401,0.22803,0.23978,78086440.187764,18723566.628222052
1604275200,2020-11-02,XRP/USD,0.24022,0.24498,0.23315,0.23543,54429497.4721123,12814336.589859398
1604188800,2020-11-01,XRP/USD,0.23973,0.24148,0.23679,0.23996,18583116.42070996,4459204.616313562
1604102400,2020-10-31,XRP/USD,0.23936,0.24383,0.23767,0.23977,35916811.631464,8611773.924876124
1604016000,2020-10-30,XRP/USD,0.24245,0.24745,0.23104,0.2393,87250595.81951588,20879067.57961015
1603929600,2020-10-29,XRP/USD,0.24564,0.2473,0.2397,0.24242,66330254.1539101,16079780.211990884
1603843200,2020-10-28,XRP/USD,0.25288,0.25684,0.24444,0.24558,64455435.51337081,15828965.853373604
1603756800,2020-10-27,XRP/USD,0.24821,0.2542,0.24771,0.2527,58430432.67204592,14765370.336226
1603670400,2020-10-26,XRP/USD,0.25324,0.25927,0.2436,0.24832,51933165.26889064,12896043.599570924
1603584000,2020-10-25,XRP/USD,0.2559,0.2573,0.25135,0.25324,21039055.17036966,5327930.331344413
1603497600,2020-10-24,XRP/USD,0.25509,0.25788,0.25279,0.25628,22457840.13898503,5755495.270819084
1603411200,2020-10-23,XRP/USD,0.25721,0.25949,0.2503,0.25495,50456113.1124437,12863786.038017524
1603324800,2020-10-22,XRP/USD,0.25135,0.26397,0.25135,0.25743,77433930.1652649,19933816.642444145
1603238400,2020-10-21,XRP/USD,0.24343,0.25603,0.24279,0.25119,79677062.53449145,20014081.33803891
1603152000,2020-10-20,XRP/USD,0.24567,0.25028,0.24142,0.24336,49225880.40456855,11979610.255255803
1603065600,2020-10-19,XRP/USD,0.24244,0.24952,0.23952,0.24565,48137222.10413179,11824908.609879974
1602979200,2020-10-18,XRP/USD,0.2403,0.24382,0.24019,0.24235,18001668.28220312,4362704.308191926
1602892800,2020-10-17,XRP/USD,0.24056,0.24311,0.23892,0.24058,22356843.63768396,5378609.442354008
1602806400,2020-10-16,XRP/USD,0.24576,0.24791,0.23777,0.24008,51710735.62963922,12414713.409963785
1602720000,2020-10-15,XRP/USD,0.24926,0.25024,0.2431,0.24612,53375713.48864113,13136830.603824357
1602633600,2020-10-14,XRP/USD,0.25683,0.25845,0.24604,0.24916,55943137.72028073,13938792.194385149
1602547200,2020-10-13,XRP/USD,0.25608,0.26,0.25268,0.25655,53451982.53004246,13713106.118082391
1602460800,2020-10-12,XRP/USD,0.25554,0.25843,0.24901,0.25625,35791151.67518727,9171482.616766736
1602374400,2020-10-11,XRP/USD,0.25395,0.25824,0.25338,0.25533,16635995.21577002,4247668.658442559
1602288000,2020-10-10,XRP/USD,0.25321,0.26,0.25303,0.25429,33242289.10649841,8453181.696891481
1602201600,2020-10-09,XRP/USD,0.25122,0.25671,0.24955,0.25318,49139836.78557326,12441223.877371438
1602115200,2020-10-08,XRP/USD,0.24883,0.25299,0.24211,0.25134,50214750.8634907,12620975.482029753
1602028800,2020-10-07,XRP/USD,0.24543,0.25133,0.24063,0.24883,56677184.95312577,14102983.931886284
1601942400,2020-10-06,XRP/USD,0.25065,0.25924,0.2403,0.24564,93458331.19284028,22957104.474209286
1601856000,2020-10-05,XRP/USD,0.24811,0.25422,0.24641,0.25033,57400926.75344713,14369173.99419042
1601769600,2020-10-04,XRP/USD,0.23271,0.25,0.23163,0.24779,46008228.8291888,11400379.021584691
1601683200,2020-10-03,XRP/USD,0.23388,0.235,0.23266,0.23274,15779332.96771387,3672481.954905726
1601596800,2020-10-02,XRP/USD,0.23752,0.23946,0.2286,0.23412,56443624.56415422,13214581.382959789
1601510400,2020-10-01,XRP/USD,0.24194,0.24452,0.23351,0.23807,51386353.994064,12233549.295366818
1601424000,2020-09-30,XRP/USD,0.24275,0.24275,0.23744,0.24179,40637061.14429763,9825635.014079724
1601337600,2020-09-29,XRP/USD,0.24068,0.24665,0.2384,0.24274,42791870.15291365,10387298.56091826
1601251200,2020-09-28,XRP/USD,0.24338,0.24847,0.239,0.241,47847793.22888285,11531318.168160766
1601164800,2020-09-27,XRP/USD,0.24157,0.24476,0.23746,0.2431,23138436.79890008,5624953.985812609
1601078400,2020-09-26,XRP/USD,0.24188,0.24579,0.23795,0.24177,25666929.98124172,6205493.661564811
1600992000,2020-09-25,XRP/USD,0.23301,0.24489,0.22962,0.24136,70206015.77949736,16944923.96853948
1600905600,2020-09-24,XRP/USD,0.22111,0.23406,0.2195,0.233,58357336.41538556,13597259.384784836
1600819200,2020-09-23,XRP/USD,0.23292,0.23521,0.22051,0.22148,47942908.20599097,10618395.30946288
1600732800,2020-09-22,XRP/USD,0.23101,0.23443,0.22932,0.23302,51645935.15779786,12034535.810470058
1600646400,2020-09-21,XRP/USD,0.24652,0.24802,0.22919,0.23101,60527047.88725769,13982353.332435396
1600560000,2020-09-20,XRP/USD,0.25062,0.2511,0.24239,0.24652,19752986.34232373,4869506.193109646
1600473600,2020-09-19,XRP/USD,0.25075,0.25493,0.24684,0.25111,29039601.70899927,7292134.385146806
1600387200,2020-09-18,XRP/USD,0.25217,0.25532,0.24627,0.25081,41451026.14368645,10396331.867097998
1600300800,2020-09-17,XRP/USD,0.24698,0.25849,0.24604,0.25218,59338770.98026626,14964051.265803546
1600214400,2020-09-16,XRP/USD,0.24327,0.25125,0.23431,0.24682,61539096.40044922,15189079.773558876
1600128000,2020-09-15,XRP/USD,0.24583,0.2492,0.24228,0.24326,51205580.98437038,12456269.63025794
1600041600,2020-09-14,XRP/USD,0.24196,0.24863,0.23912,0.24558,45621793.84476065,11203800.13239632
1599955200,2020-09-13,XRP/USD,0.24755,0.25332,0.23763,0.24219,32447797.1345338,7858531.98801274
1599868800,2020-09-12,XRP/USD,0.2428,0.24875,0.24025,0.24742,23906546.98874345,5914957.855954904
1599782400,2020-09-11,XRP/USD,0.24329,0.24464,0.23692,0.24253,46928955.17132337,11381679.497701056
1599696000,2020-09-10,XRP/USD,0.23906,0.24886,0.23897,0.24313,57422514.92279508,13961136.05317917
1599609600,2020-09-09,XRP/USD,0.23655,0.243,0.23312,0.239,46955328.03881527,11222323.40127685
1599523200,2020-09-08,XRP/USD,0.24221,0.2436,0.23096,0.2365,57805572.0214956,13671017.783083707
1599436800,2020-09-07,XRP/USD,0.23978,0.24295,0.22977,0.24216,49321127.42785182,11943604.217928596
1599350400,2020-09-06,XRP/USD,0.2373,0.24335,0.23,0.23986,48027215.25730545,11519807.851617284
1599264000,2020-09-05,XRP/USD,0.25437,0.25964,0.2311,0.2373,71025547.2527969,16854362.363088705
1599177600,2020-09-04,XRP/USD,0.2446,0.26599,0.24047,0.25443,101020235.27647778,25702578.461394243
1599091200,2020-09-03,XRP/USD,0.27567,0.27682,0.2389,0.24483,100199082.24780208,24531741.306729384
1599004800,2020-09-02,XRP/USD,0.29507,0.304,0.26335,0.27607,80190742.1186203,22138258.176687505
1598918400,2020-09-01,XRP/USD,0.28139,0.29902,0.27589,0.29522,69396869.82435486,20487343.90954604
1598832000,2020-08-31,XRP/USD,0.28296,0.2845,0.27772,0.28127,44888313.40594751,12625735.911690855
1598745600,2020-08-30,XRP/USD,0.27402,0.28383,0.27396,0.28288,25091050.40972872,7097756.339904061
1598659200,2020-08-29,XRP/USD,0.27193,0.27712,0.26885,0.27398,22627611.23548916,6199512.92629932
1598572800,2020-08-28,XRP/USD,0.26463,0.27333,0.2601,0.27169,54352513.70968496,14767034.449784309
1598486400,2020-08-27,XRP/USD,0.27674,0.27851,0.2546,0.26463,64756204.98146935,17136434.52424623
1598400000,2020-08-26,XRP/USD,0.27646,0.2812,0.27403,0.27643,41283406.50755,11411972.060882049
1598313600,2020-08-25,XRP/USD,0.28846,0.28972,0.27003,0.2764,53457556.21690363,14775668.538352162
1598227200,2020-08-24,XRP/USD,0.2848,0.292,0.28229,0.28868,38718804.70852511,11177344.543257028
1598140800,2020-08-23,XRP/USD,0.28622,0.28809,0.2775,0.28469,23944560.99502697,6816777.069674227
1598054400,2020-08-22,XRP/USD,0.27913,0.28669,0.27343,0.2861,40327114.62308531,11537587.493664708
1597968000,2020-08-21,XRP/USD,0.29204,0.29592,0.27707,0.27885,67924116.8798604,18940639.99194907
1597881600,2020-08-20,XRP/USD,0.28977,0.2948,0.28461,0.29236,48791421.12535013,14264659.880207364
1597795200,2020-08-19,XRP/USD,0.30305,0.30624,0.27902,0.2897,78906075.85839461,22859090.17617692
1597708800,2020-08-18,XRP/USD,0.31584,0.3218,0.29759,0.30256,64671093.71679389,19566886.114953157
1597622400,2020-08-17,XRP/USD,0.3045,0.32911,0.29731,0.31543,102889619.65903544,32454472.72904955
1597536000,2020-08-16,XRP/USD,0.29871,0.30471,0.292,0.30442,34902639.96846296,10625061.659199497
1597449600,2020-08-15,XRP/USD,0.30055,0.30529,0.29164,0.2992,47214830.92170797,14126677.411775026
1597363200,2020-08-14,XRP/USD,0.29496,0.30761,0.29,0.30026,83038291.5069883,24933077.40788831
1597276800,2020-08-13,XRP/USD,0.28213,0.2958,0.27257,0.29482,76368911.60531208,22515082.51947811
1597190400,2020-08-12,XRP/USD,0.28284,0.2875,0.27201,0.28219,59203831.45263547,16706729.197619202
1597104000,2020-08-11,XRP/USD,0.29466,0.30776,0.27,0.28291,105566584.58579454,29865842.44516713
1597017600,2020-08-10,XRP/USD,0.28823,0.30078,0.28277,0.29466,78890444.1461861,23245858.272115193
1596931200,2020-08-09,XRP/USD,0.29544,0.29858,0.28233,0.288,42522705.61070077,12246539.21588182
1596844800,2020-08-08,XRP/USD,0.29473,0.299,0.29022,0.29573,39922330.3780858,11806230.762711313
1596758400,2020-08-07,XRP/USD,0.30311,0.31042,0.27803,0.29487,82482753.57125422,24321689.545555733
1596672000,2020-08-06,XRP/USD,0.3025,0.31154,0.29749,0.30319,73540520.75881454,22296750.488864984
1596585600,2020-08-05,XRP/USD,0.30155,0.30837,0.29072,0.30266,75631377.39489877,22890592.68234006
1596499200,2020-08-04,XRP/USD,0.31033,0.3195,0.291,0.30155,87426710.64215192,26363524.59414091
1596412800,2020-08-03,XRP/USD,0.28891,0.32037,0.28409,0.31041,109329702.15550022,33937032.84608883
1596326400,2020-08-02,XRP/USD,0.2911,0.32655,0.25,0.28772,166662439.7552105,47952117.166369155
1596240000,2020-08-01,XRP/USD,0.25978,0.298,0.25607,0.29139,137172803.17751735,39970783.11789679
1596153600,2020-07-31,XRP/USD,0.24438,0.26069,0.24208,0.25973,83330515.88860087,21643434.891746305
1596067200,2020-07-30,XRP/USD,0.24345,0.24987,0.23475,0.24464,108493799.53856663,26541923.119114943
1595980800,2020-07-29,XRP/USD,0.23074,0.24993,0.22954,0.24341,157610953.09023115,38364082.09169316
1595894400,2020-07-28,XRP/USD,0.22463,0.23492,0.21735,0.23073,158395665.02135,36546631.79037608
1595808000,2020-07-27,XRP/USD,0.21527,0.22948,0.2097,0.22442,139293717.42388874,31260296.06426911
1595721600,2020-07-26,XRP/USD,0.21455,0.22505,0.21308,0.21529,84164789.46387269,18119837.52367715
1595635200,2020-07-25,XRP/USD,0.20412,0.21777,0.20394,0.21491,54876758.44217467,11793564.156807758
1595548800,2020-07-24,XRP/USD,0.2086,0.20874,0.202,0.20412,55729692.56998751,11375544.847385852
1595462400,2020-07-23,XRP/USD,0.20415,0.21056,0.20181,0.20868,76521438.43380068,15968493.772365527
1595376000,2020-07-22,XRP/USD,0.19957,0.20478,0.19604,0.20378,54650089.25448148,11136595.188278235
1595289600,2020-07-21,XRP/USD,0.19459,0.20105,0.19397,0.19954,54216933.2527947,10818446.861262651
1595203200,2020-07-20,XRP/USD,0.19958,0.20012,0.19175,0.19466,51103587.45800559,9947824.334575368
1595116800,2020-07-19,XRP/USD,0.19988,0.20205,0.19583,0.19944,31226580.49382898,6227829.213689252
1595030400,2020-07-18,XRP/USD,0.1943,0.20206,0.19369,0.19989,38696248.00771904,7734993.014262959
1594944000,2020-07-17,XRP/USD,0.19432,0.19795,0.19108,0.19445,42343465.71654651,8233686.90858247
1594857600,2020-07-16,XRP/USD,0.19701,0.19744,0.18803,0.19423,59538453.96180904,11564153.91300217
1594771200,2020-07-15,XRP/USD,0.19905,0.19987,0.19614,0.197,44952523.67434708,8855647.163846375
1594684800,2020-07-14,XRP/USD,0.1984,0.19975,0.19486,0.19895,53706310.65383531,10684870.504580537
1594598400,2020-07-13,XRP/USD,0.20127,0.2064,0.19217,0.19852,75654349.72880562,15018901.508162493
1594512000,2020-07-12,XRP/USD,0.20089,0.20402,0.19772,0.20112,33332222.95498357,6703776.680706295
1594425600,2020-07-11,XRP/USD,0.19905,0.20459,0.19792,0.20097,45688726.87775878,9182063.440623185
1594339200,2020-07-10,XRP/USD,0.20258,0.20275,0.1923,0.19887,81164469.13397063,16141177.97667274
1594252800,2020-07-09,XRP/USD,0.20518,0.21155,0.19666,0.20265,133573904.99684832,27068751.84761131
1594166400,2020-07-08,XRP/USD,0.18498,0.20683,0.18376,0.20561,145819141.65970963,29981873.716652896
1594080000,2020-07-07,XRP/USD,0.18871,0.18969,0.18277,0.18521,65971606.3739839,12218601.216525558
1593993600,2020-07-06,XRP/USD,0.17706,0.18925,0.17651,0.18887,79240927.02537297,14966233.887282193
1593907200,2020-07-05,XRP/USD,0.17805,0.17888,0.17384,0.17724,25816550.05140427,4575725.331110893
1593820800,2020-07-04,XRP/USD,0.17603,0.17968,0.17601,0.17809,27173820.29020759,4839385.65548307
1593734400,2020-07-03,XRP/USD,0.17467,0.17861,0.17438,0.17631,56727387.19068554,10001605.635589767
1593648000,2020-07-02,XRP/USD,0.17652,0.1776,0.17211,0.17478,73613838.01678185,12866226.608573131
1593561600,2020-07-01,XRP/USD,0.17512,0.17832,0.17362,0.17657,57531003.65674378,10158249.31567125
1593475200,2020-06-30,XRP/USD,0.17721,0.17776,0.17472,0.17508,69135296.71866667,12104207.749504162
1593388800,2020-06-29,XRP/USD,0.17699,0.17924,0.17481,0.17709,65264245.20675849,11557645.18366486
1593302400,2020-06-28,XRP/USD,0.17492,0.17978,0.17301,0.17696,41029745.7517924,7260623.808237184
1593216000,2020-06-27,XRP/USD,0.18241,0.18336,0.16918,0.17511,62347702.5412526,10917706.191998744
1593129600,2020-06-26,XRP/USD,0.1813,0.18678,0.17809,0.18227,83666269.74442498,15249850.98631634
1593043200,2020-06-25,XRP/USD,0.18339,0.18387,0.17839,0.18133,63718275.59501086,11554034.91364332
1592956800,2020-06-24,XRP/USD,0.18873,0.19003,0.18129,0.18342,70834033.50137863,12992378.424822869
1592870400,2020-06-23,XRP/USD,0.18967,0.19049,0.18823,0.18873,40796534.65171762,7699529.984818666
1592784000,2020-06-22,XRP/USD,0.18576,0.19051,0.18544,0.18943,55011229.10422585,10420777.129213504
1592697600,2020-06-21,XRP/USD,0.18788,0.18833,0.18533,0.18571,24000331.14868816,4457101.497622878
1592611200,2020-06-20,XRP/USD,0.18697,0.18878,0.18441,0.1878,31718510.84591359,5956736.336862572
1592524800,2020-06-19,XRP/USD,0.18971,0.19013,0.1863,0.18708,61556693.14446927,11516026.15346731
1592438400,2020-06-18,XRP/USD,0.19312,0.19312,0.188,0.18962,54851684.97786962,10400976.505503638
1592352000,2020-06-17,XRP/USD,0.19235,0.1988,0.18808,0.19296,78966149.18627298,15237308.146983234
1592265600,2020-06-16,XRP/USD,0.19265,0.19435,0.18992,0.19229,47909724.25328297,9212560.876663782
1592179200,2020-06-15,XRP/USD,0.18983,0.19357,0.18181,0.19244,76750204.35359417,14769809.325805662
1592092800,2020-06-14,XRP/USD,0.19234,0.19234,0.18845,0.18997,23090367.01518743,4386477.021875156
1592006400,2020-06-13,XRP/USD,0.19293,0.19379,0.19078,0.19227,25908216.02209753,4981372.694568693
1591920000,2020-06-12,XRP/USD,0.18781,0.195,0.18675,0.19311,58264505.24687217,11251458.608223485
1591833600,2020-06-11,XRP/USD,0.2028,0.20384,0.18409,0.18791,78278141.33077241,14709245.537465444
1591747200,2020-06-10,XRP/USD,0.20138,0.20409,0.19921,0.20292,52231210.92745729,10598757.321399633
1591660800,2020-06-09,XRP/USD,0.20425,0.20544,0.171,0.20135,67760552.07734857,13643587.160774136
1591574400,2020-06-08,XRP/USD,0.20348,0.20465,0.20124,0.2041,47709511.25658538,9737511.247469077
1591488000,2020-06-07,XRP/USD,0.2035,0.20497,0.19843,0.20327,28884595.96462524,5871371.821729372
1591401600,2020-06-06,XRP/USD,0.20257,0.20477,0.20108,0.20358,27988214.28030709,5697840.663184918
1591315200,2020-06-05,XRP/USD,0.20445,0.2058,0.20115,0.20284,138003384.9528788,27992606.603841934
1591228800,2020-06-04,XRP/USD,0.20405,0.20715,0.20005,0.20418,173625130.57454145,35450779.16070987
1591142400,2020-06-03,XRP/USD,0.20312,0.20477,0.20076,0.20388,166336716.52605549,33912729.765332185
1591056000,2020-06-02,XRP/USD,0.21129,0.21447,0.19614,0.20299,206933331.73781097,42005397.00945824
1590969600,2020-06-01,XRP/USD,0.20168,0.21299,0.20127,0.21128,147262784.33969888,31113681.075291578
1590883200,2020-05-31,XRP/USD,0.2072,0.2135,0.20001,0.20252,40707557.84402801,8244094.614572553
1590796800,2020-05-30,XRP/USD,0.19734,0.20827,0.19578,0.20689,69224999.14607841,14321960.07333216
1590710400,2020-05-29,XRP/USD,0.2007,0.203,0.19602,0.19731,163782865.1115368,32315997.11515733
1590624000,2020-05-28,XRP/USD,0.19783,0.20101,0.19476,0.20032,179399990.45774624,35937406.088495724
1590537600,2020-05-27,XRP/USD,0.19383,0.2006,0.19351,0.19785,175088551.66261032,34641269.946447454
1590451200,2020-05-26,XRP/USD,0.19611,0.19703,0.1913,0.19357,173296466.9843966,33544997.11416965
1590364800,2020-05-25,XRP/USD,0.19262,0.19727,0.175,0.19633,142992538.78826424,28073725.14029992
1590278400,2020-05-24,XRP/USD,0.19857,0.20125,0.19203,0.19245,28356217.30601588,5457154.020542756
1590192000,2020-05-23,XRP/USD,0.20044,0.20227,0.19786,0.19888,55678972.33796804,11073434.018575083
1590105600,2020-05-22,XRP/USD,0.19424,0.20259,0.19183,0.20016,175231892.21673372,35074415.54610142
1590019200,2020-05-21,XRP/USD,0.20149,0.20311,0.1888,0.19403,190605671.9263811,36983218.523875736
1589932800,2020-05-20,XRP/USD,0.20512,0.20622,0.19729,0.20152,171893857.82614064,34640050.22912386
1589846400,2020-05-19,XRP/USD,0.20519,0.20679,0.20072,0.20511,183634261.60218287,37665223.397223726
1589760000,2020-05-18,XRP/USD,0.20142,0.208,0.20106,0.2054,150129286.36637983,30836555.419654418
1589673600,2020-05-17,XRP/USD,0.19927,0.20464,0.19875,0.20141,38556594.3717013,7765683.672404359
1589587200,2020-05-16,XRP/USD,0.19792,0.20213,0.19645,0.19953,61764680.85979183,12323906.771954264
1589500800,2020-05-15,XRP/USD,0.20418,0.20484,0.19442,0.19785,199601966.7412974,39491249.11976569
1589414400,2020-05-14,XRP/USD,0.20204,0.20649,0.1982,0.20407,203638888.1993342,41556587.91483813
1589328000,2020-05-13,XRP/USD,0.19718,0.20452,0.19574,0.20177,136764893.70705676,27595052.603272844
1589241600,2020-05-12,XRP/USD,0.19262,0.20025,0.19134,0.19717,153291310.61872688,30224447.71469438
1589155200,2020-05-11,XRP/USD,0.19782,0.20039,0.18436,0.19315,161481111.9269835,31190076.768696863
1589068800,2020-05-10,XRP/USD,0.21606,0.21643,0.17898,0.19769,126223086.0791256,24953041.886982344
1588982400,2020-05-09,XRP/USD,0.21894,0.22504,0.21558,0.21656,92738985.2523861,20083554.646256737
1588896000,2020-05-08,XRP/USD,0.21915,0.22235,0.21444,0.21871,157760169.8930205,34503726.757302515
1588809600,2020-05-07,XRP/USD,0.21195,0.22125,0.20987,0.2187,164121749.60532892,35893426.638685435
1588723200,2020-05-06,XRP/USD,0.21724,0.22281,0.21015,0.21182,181986500.92014676,38548380.62490549
1588636800,2020-05-05,XRP/USD,0.21826,0.22272,0.213,0.21718,167186642.69131732,36309595.059700295
1588550400,2020-05-04,XRP/USD,0.21965,0.22068,0.20725,0.21806,137680210.97246504,30022546.804655727
1588464000,2020-05-03,XRP/USD,0.22383,0.22672,0.21539,0.21927,55242827.35768579,12113094.754719762
1588377600,2020-05-02,XRP/USD,0.21807,0.22574,0.21555,0.22363,77033816.85833736,17227072.464029983
1588291200,2020-05-01,XRP/USD,0.21152,0.22464,0.21148,0.21785,195353312.11970803,42557719.0452784
1588204800,2020-04-30,XRP/USD,0.22666,0.23612,0.20835,0.21165,199345207.46319553,42191413.159585334
1588118400,2020-04-29,XRP/USD,0.21459,0.23179,0.2141,0.22686,174894416.35874942,39676547.29514589
1588032000,2020-04-28,XRP/USD,0.19795,0.21864,0.19469,0.21487,194518522.82253376,41796194.99887783
1587945600,2020-04-27,XRP/USD,0.19661,0.2,0.19432,0.19769,146033225.03046796,28869308.25627321
1587859200,2020-04-26,XRP/USD,0.19469,0.1987,0.19207,0.19651,55843455.38577852,10973797.417859336
1587772800,2020-04-25,XRP/USD,0.19354,0.19791,0.19171,0.1944,52023843.36697289,10113435.15053953
1587686400,2020-04-24,XRP/USD,0.19274,0.19718,0.19209,0.19297,178352191.2124549,34416622.33826742
1587600000,2020-04-23,XRP/USD,0.18817,0.1999,0.18556,0.19275,205522945.91743183,39614547.82558499
1587513600,2020-04-22,XRP/USD,0.18386,0.19,0.18208,0.18822,173859573.347628,32723848.895490546
1587427200,2020-04-21,XRP/USD,0.18176,0.18726,0.18128,0.18386,145720182.10534117,26792112.681888025
1587340800,2020-04-20,XRP/USD,0.18918,0.19485,0.17797,0.18186,207751064.83116055,37781608.65019485
1587254400,2020-04-19,XRP/USD,0.19598,0.19648,0.18801,0.18914,30547310.13841688,5777718.239580168
1587168000,2020-04-18,XRP/USD,0.18883,0.1974,0.18845,0.19588,68332806.79852758,13385030.195695585
1587081600,2020-04-17,XRP/USD,0.19078,0.19207,0.18645,0.18853,185749836.2256382,35019416.623619564
1586995200,2020-04-16,XRP/USD,0.18013,0.19368,0.17372,0.19068,224744050.11457983,42854195.47584808
1586908800,2020-04-15,XRP/USD,0.18612,0.19016,0.1801,0.18041,179574010.6470708,32396947.26083804
1586822400,2020-04-14,XRP/USD,0.18835,0.19039,0.18351,0.18614,137730752.19426468,25637202.213440426
1586736000,2020-04-13,XRP/USD,0.189,0.18996,0.18014,0.18811,103092639.05729616,19392756.333067983
1586649600,2020-04-12,XRP/USD,0.18919,0.19634,0.18645,0.18937,44808408.85912713,8485368.385652905
1586563200,2020-04-11,XRP/USD,0.18803,0.19257,0.18517,0.18921,67725559.01290758,12814353.020832242
1586476800,2020-04-10,XRP/USD,0.19853,0.19908,0.18163,0.1877,150258016.9094348,28203429.77390091
1586390400,2020-04-09,XRP/USD,0.20241,0.20261,0.1942,0.19826,158591185.87328097,31442288.511236683
1586304000,2020-04-08,XRP/USD,0.19299,0.203,0.19135,0.20245,166654677.8527864,33739239.5312966
1586217600,2020-04-07,XRP/USD,0.19828,0.2057,0.18979,0.19277,184117745.43489683,35492377.78748506
1586131200,2020-04-06,XRP/USD,0.17942,0.19888,0.17926,0.19843,156214648.92695725,30997672.78657613
1586044800,2020-04-05,XRP/USD,0.18166,0.18249,0.17618,0.17941,30459713.60445401,5464777.217775093
1585958400,2020-04-04,XRP/USD,0.17963,0.18433,0.17764,0.1817,83761167.77673444,15219404.185032647
1585872000,2020-04-03,XRP/USD,0.17792,0.1832,0.17589,0.17991,157531312.3401874,28341458.40312311
1585785600,2020-04-02,XRP/USD,0.17568,0.18707,0.17452,0.17839,184524792.063146,32917377.65614461
1585699200,2020-04-01,XRP/USD,0.17383,0.17664,0.16818,0.17545,189134151.35298157,33183586.854880616
1585612800,2020-03-31,XRP/USD,0.17122,0.17851,0.17055,0.17371,139271999.29201496,24192938.99701592
1585526400,2020-03-30,XRP/USD,0.16288,0.17601,0.16226,0.17168,126848193.09278676,21777297.790169623
1585440000,2020-03-29,XRP/USD,0.1761,0.17695,0.1619,0.16264,59404063.48684881,9661476.88550109
1585353600,2020-03-28,XRP/USD,0.17231,0.18038,0.1664,0.17598,82888542.64815338,14586725.735222032
1585267200,2020-03-27,XRP/USD,0.17672,0.18867,0.16951,0.1727,187185074.42495105,32326862.353189044
1585180800,2020-03-26,XRP/USD,0.16213,0.17809,0.15983,0.1767,206574798.09274495,36501766.82298803
1585094400,2020-03-25,XRP/USD,0.16267,0.16576,0.15708,0.16218,163007730.03002724,26436593.656269815
1585008000,2020-03-24,XRP/USD,0.15943,0.16493,0.15756,0.16298,186418343.66157585,30382461.649963636
1584921600,2020-03-23,XRP/USD,0.14748,0.162,0.145,0.15887,161801095.01968667,25705339.965777628
1584835200,2020-03-22,XRP/USD,0.15809,0.162,0.14588,0.14774,66384627.93287919,9807664.93080357
1584748800,2020-03-21,XRP/USD,0.15729,0.16216,0.15183,0.15823,95318221.69416676,15082202.218668008
1584662400,2020-03-20,XRP/USD,0.16504,0.17595,0.14503,0.15666,129558569.43298088,20296645.48737078
1584576000,2020-03-19,XRP/USD,0.14798,0.17349,0.14443,0.16506,212631999.6208335,35097037.857414775
1584489600,2020-03-18,XRP/USD,0.14781,0.14981,0.14034,0.148,155482969.29115325,23011479.455090676
1584403200,2020-03-17,XRP/USD,0.14146,0.15294,0.13983,0.14734,178682231.87668446,26327040.04471069
1584316800,2020-03-16,XRP/USD,0.15246,0.15282,0.1275,0.14108,217261002.39312264,30651182.217621744
1584230400,2020-03-15,XRP/USD,0.14552,0.16468,0.14412,0.1527,71717077.34124559,10951197.710008202
1584144000,2020-03-14,XRP/USD,0.16027,0.1605,0.14309,0.14521,50696690.93152903,7361666.490167331
1584057600,2020-03-13,XRP/USD,0.1382,0.17224,0.114,0.16028,281680678.57910097,45147779.162658304
1583971200,2020-03-12,XRP/USD,0.20839,0.20998,0.13,0.14061,325756811.0324,45804665.19926576
1583884800,2020-03-11,XRP/USD,0.21155,0.21383,0.19928,0.20795,149325120.04102868,31052158.712531913
1583798400,2020-03-10,XRP/USD,0.20997,0.21608,0.20509,0.21145,140797127.49383536,29771552.60857149
1583712000,2020-03-09,XRP/USD,0.20394,0.21179,0.19777,0.20929,165503817.12003052,34638293.88505119
1583625600,2020-03-08,XRP/USD,0.23637,0.23637,0.20037,0.20378,79852885.64320353,16272421.036372012
1583539200,2020-03-07,XRP/USD,0.24556,0.2456,0.23529,0.2365,60428174.13221868,14291263.182269717
1583452800,2020-03-06,XRP/USD,0.23932,0.24673,0.23802,0.24508,137213399.63892657,33628259.98350812
1583366400,2020-03-05,XRP/USD,0.23458,0.24355,0.23445,0.23967,147455308.15024608,35340613.70436948
1583280000,2020-03-04,XRP/USD,0.23434,0.23825,0.23026,0.23455,89094536.58762158,20897123.556626644
1583193600,2020-03-03,XRP/USD,0.23943,0.2399,0.2296,0.23402,76570428.14178368,17919011.593740217
1583107200,2020-03-02,XRP/USD,0.22661,0.24226,0.22552,0.23948,61405984.57707274,14705505.18651738
