,unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
912,1592092800,2020-06-14,BTC/USD,9478.93,9479.59,9235.01,9329.99,3477.25235863,32442729.73349431
913,1592006400,2020-06-13,BTC/USD,9465.92,9500.0,9345.71,9473.46,2938.68222067,27839488.470228415
914,1591920000,2020-06-12,BTC/USD,9265.95,9555.0,9230.0,9463.07,6934.13533535,65618208.067890525
915,1591833600,2020-06-11,BTC/USD,9894.32,9981.24,9078.91,9264.26,16389.44455357,151836075.5998564
916,1591747200,2020-06-10,BTC/USD,9782.3,10011.4,9578.0,9894.32,7107.20140335,70320924.98919398
917,1591660800,2020-06-09,BTC/USD,9786.64,9897.46,9566.81,9776.84,6922.79788471,67683087.27114812
918,1591574400,2020-06-08,BTC/USD,9759.04,9813.67,9645.0,9783.0,5379.07801648,52623520.23522384
919,1591488000,2020-06-07,BTC/USD,9673.08,9829.31,9356.0,9750.04,6762.65158822,65936123.49120854
920,1591401600,2020-06-06,BTC/USD,9616.17,9744.39,9525.76,9669.85,4047.26924742,39136486.53216428
921,1591315200,2020-06-05,BTC/USD,9791.0,9856.48,9592.74,9619.99,7157.37095675,68853837.03022543
922,1591228800,2020-06-04,BTC/USD,9668.0,9888.0,9430.0,9791.92,8938.7688887,87527709.85663931
923,1591142400,2020-06-03,BTC/USD,9522.52,9699.95,9380.99,9668.99,6928.76322878,66994142.37144153
924,1591056000,2020-06-02,BTC/USD,10203.64,10241.26,9135.68,9525.73,22725.11942099,216473351.82210705
925,1590969600,2020-06-01,BTC/USD,9444.61,10429.26,9416.5,10203.64,12109.14149664,123557320.54077578
926,1590883200,2020-05-31,BTC/USD,9705.1,9711.7,9373.96,9446.19,5697.99838373,53824375.35240649
927,1590796800,2020-05-30,BTC/USD,9428.52,9758.27,9326.28,9705.1,6781.84196225,65818454.42783248
928,1590710400,2020-05-29,BTC/USD,9581.49,9610.0,9330.0,9421.04,7226.77389995,68083725.98238495
929,1590624000,2020-05-28,BTC/USD,9209.99,9625.01,9105.79,9577.38,11523.40889483,110364065.88116692
930,1590537600,2020-05-27,BTC/USD,8835.79,9230.21,8810.99,9210.0,6867.67101935,63251250.0882135
931,1590451200,2020-05-26,BTC/USD,8903.22,9012.0,8690.0,8840.91,5923.00523696,52364756.22949203
932,1590364800,2020-05-25,BTC/USD,8710.12,8984.16,8630.0,8903.56,8919.92378955,79419076.65568578
933,1590278400,2020-05-24,BTC/USD,9183.93,9310.91,8669.0,8718.77,8855.47763284,77208872.72087641
934,1590192000,2020-05-23,BTC/USD,9171.96,9316.12,9084.83,9183.46,3477.27850858,31933448.092404086
935,1590105600,2020-05-22,BTC/USD,9062.25,9272.97,8924.91,9171.96,7261.28419694,66600208.20296579
936,1590019200,2020-05-21,BTC/USD,9505.61,9573.29,8800.0,9062.47,16879.82890788,152972943.08279526
937,1589932800,2020-05-20,BTC/USD,9776.3,9843.87,9100.0,9516.51,12351.42817701,117542489.76079744
938,1589846400,2020-05-19,BTC/USD,9730.0,9903.89,9455.05,9787.65,12149.68534917,118916867.80780376
939,1589760000,2020-05-18,BTC/USD,9672.95,9966.12,9451.2,9721.91,12362.32763823,120185436.6893846
940,1589673600,2020-05-17,BTC/USD,9377.79,9894.88,9326.53,9665.7,9515.79358021,91976806.0082358
941,1589587200,2020-05-16,BTC/USD,9307.43,9590.0,9216.08,9389.07,6170.09609719,57931464.16324372
942,1589500800,2020-05-15,BTC/USD,9809.91,9844.66,9112.0,9306.21,17324.14460144,161222127.73136693
943,1589414400,2020-05-14,BTC/USD,9323.73,9945.34,9254.85,9793.5,19936.18545561,195245032.25951657
944,1589328000,2020-05-13,BTC/USD,8816.99,9418.46,8804.47,9315.5,12762.85161682,118892344.23648672
945,1589241600,2020-05-12,BTC/USD,8574.19,8984.87,8534.97,8825.46,14010.2612055,123646999.85869202
946,1589155200,2020-05-11,BTC/USD,8740.88,9182.97,8181.0,8571.98,34465.18657226,295434889.99368125
947,1589068800,2020-05-10,BTC/USD,9527.31,9565.2,8109.0,8731.17,31639.42874341,276249231.0615991
948,1588982400,2020-05-09,BTC/USD,9809.04,9914.0,9515.4,9546.56,11278.63371513,107672153.47951144
949,1588896000,2020-05-08,BTC/USD,10008.19,10048.38,9725.0,9801.35,19203.48379461,188220065.89030075
950,1588809600,2020-05-07,BTC/USD,9163.63,10074.0,9030.03,10000.0,25012.90031203,250129003.1203
951,1588723200,2020-05-06,BTC/USD,9040.0,9417.95,8921.03,9154.32,15110.94181329,138330396.8602369
952,1588636800,2020-05-05,BTC/USD,8889.24,9120.0,8760.1,9034.85,9592.13446226,86663496.04634978
953,1588550400,2020-05-04,BTC/USD,8924.14,8974.34,8528.42,8882.87,10018.97499887,88997252.44821237
954,1588464000,2020-05-03,BTC/USD,8982.56,9207.82,8723.78,8915.98,9218.274909,82189954.72314581
955,1588377600,2020-05-02,BTC/USD,8836.0,9022.0,8760.0,8983.79,5524.26706572,49628855.22234468
956,1588291200,2020-05-01,BTC/USD,8629.72,9075.0,8616.17,8832.44,11379.68574201,100510391.5351588
957,1588204800,2020-04-30,BTC/USD,8789.79,9485.26,8407.0,8627.32,24057.73933525,207553815.72178903
958,1588118400,2020-04-29,BTC/USD,7762.07,8970.0,7717.14,8790.32,26396.09715679,232030140.75927427
959,1588032000,2020-04-28,BTC/USD,7794.22,7798.42,7650.0,7767.79,7248.9559695,56308367.69032241
960,1587945600,2020-04-27,BTC/USD,7708.87,7813.68,7637.03,7786.41,6878.02253788,53555103.469174206
961,1587859200,2020-04-26,BTC/USD,7565.0,7718.0,7485.0,7701.73,5247.54081807,40415142.54475426
962,1587772800,2020-04-25,BTC/USD,7518.81,7723.77,7432.8,7547.56,3800.82773036,28686975.34455592
963,1587686400,2020-04-24,BTC/USD,7494.2,7612.91,7391.57,7505.53,7357.10670681,55218985.101163656
964,1587600000,2020-04-23,BTC/USD,7138.29,7756.69,7031.07,7484.58,14779.54814354,110618710.4441766
965,1587513600,2020-04-22,BTC/USD,6850.6,7171.26,6819.59,7137.79,6273.40631495,44778256.86078696
966,1587427200,2020-04-21,BTC/USD,6833.0,6950.98,6774.48,6854.98,5570.95619043,38188793.26627384
967,1587340800,2020-04-20,BTC/USD,7124.27,7220.0,6757.75,6841.0,11365.00931766,77748028.74211206
968,1587254400,2020-04-19,BTC/USD,7265.94,7276.21,7057.46,7126.4,4662.19209244,33224645.727564417
969,1587168000,2020-04-18,BTC/USD,7020.13,7306.15,7020.13,7262.26,5102.50261952,37055700.67363531
970,1587081600,2020-04-17,BTC/USD,7121.35,7158.22,6995.39,7024.19,8539.61835086,59983901.823927306
971,1586995200,2020-04-16,BTC/USD,6619.0,7224.18,6472.67,7111.67,15726.69637377,111843074.80044892
972,1586908800,2020-04-15,BTC/USD,6868.88,6940.0,6598.55,6619.0,8109.73234254,53678318.37527226
973,1586822400,2020-04-14,BTC/USD,6864.66,6991.0,6766.96,6879.75,7275.68657382,50054904.70623815
974,1586736000,2020-04-13,BTC/USD,6908.21,6914.01,6542.91,6864.22,10837.57453223,74391495.85562383
975,1586649600,2020-04-12,BTC/USD,6882.75,7201.76,6790.74,6908.24,7264.51928043,50185042.67383774
976,1586563200,2020-04-11,BTC/USD,6866.03,6955.59,6771.24,6883.18,3326.67476213,22898101.189197976
977,1586476800,2020-04-10,BTC/USD,7299.12,7306.1,6750.15,6877.03,10727.86685616,73775862.20581801
978,1586390400,2020-04-09,BTC/USD,7370.85,7376.59,7107.38,7293.93,8324.9217727,60721396.66554971
979,1586304000,2020-04-08,BTC/USD,7204.78,7428.95,7152.0,7367.36,8720.21050049,64244930.03289001
980,1586217600,2020-04-07,BTC/USD,7335.85,7469.0,7077.0,7202.73,11669.01426524,84048759.1186721
981,1586131200,2020-04-06,BTC/USD,6780.57,7376.59,6773.75,7352.43,13683.03789416,100603578.3041588
982,1586044800,2020-04-05,BTC/USD,6887.22,6914.01,6678.51,6775.2,3981.97692417,26978690.056636583
983,1585958400,2020-04-04,BTC/USD,6737.36,7014.0,6655.54,6879.61,6018.51563233,41405040.32933379
984,1585872000,2020-04-03,BTC/USD,6789.63,7047.96,6610.0,6742.57,10570.10640235,71269682.32529303
985,1585785600,2020-04-02,BTC/USD,6669.95,7236.39,6575.13,6801.99,17212.82067331,117081434.0916479
986,1585699200,2020-04-01,BTC/USD,6428.74,6710.21,6137.71,6652.07,11319.14793815,75295764.42492947
987,1585612800,2020-03-31,BTC/USD,6408.95,6527.24,6337.42,6421.14,6342.29832651,40724785.476286426
988,1585526400,2020-03-30,BTC/USD,5878.47,6630.0,5856.0,6407.77,14974.444163,95952794.07434651
989,1585440000,2020-03-29,BTC/USD,6275.11,6278.24,5869.0,5870.9,9298.9390511,54593141.27510299
990,1585353600,2020-03-28,BTC/USD,6376.03,6376.03,6030.51,6253.08,11613.49398164,72620106.94671345
991,1585267200,2020-03-27,BTC/USD,6765.15,6872.67,6210.0,6376.03,10816.28556504,68964961.25126198
992,1585180800,2020-03-26,BTC/USD,6695.47,6798.89,6528.07,6760.72,7393.70723365,49986784.36868223
993,1585094400,2020-03-25,BTC/USD,6768.64,6989.04,6457.17,6692.22,16675.73512097,111597688.09125786
994,1585008000,2020-03-24,BTC/USD,6494.7,6893.0,6400.01,6768.64,19719.09402414,133471448.57555497
995,1584921600,2020-03-23,BTC/USD,5816.57,6629.79,5686.34,6493.51,19053.80456405,123726070.47470433
996,1584835200,2020-03-22,BTC/USD,6199.17,6419.0,5705.0,5813.15,10813.38456907,62859826.50768927
997,1584748800,2020-03-21,BTC/USD,6207.66,6461.91,5866.44,6187.78,11796.72656887,72995548.72832242
998,1584662400,2020-03-20,BTC/USD,6192.94,7139.0,5670.0,6210.14,30082.50248252,186816551.9667968
999,1584576000,2020-03-19,BTC/USD,5413.0,6433.98,5266.38,6181.18,24783.73487365,153192726.3263079
1000,1584489600,2020-03-18,BTC/USD,5340.95,5452.43,5006.87,5406.92,22559.23112903,121975957.97617488
1001,1584403200,2020-03-17,BTC/USD,5051.41,5569.9,4936.0,5324.99,17517.84242049,93282335.71068504
1002,1584316800,2020-03-16,BTC/USD,5353.04,5353.04,4435.89,5033.42,34905.46359769,175693858.5818848
1003,1584230400,2020-03-15,BTC/USD,5167.38,5965.77,5092.34,5343.64,16589.30386378,88647267.69864936
1004,1584144000,2020-03-14,BTC/USD,5623.16,5663.01,5051.0,5169.37,15370.8681496,79457704.68649775
1005,1584057600,2020-03-13,BTC/USD,4841.67,5990.35,3850.0,5622.74,54419.64133553,305987494.122938
1006,1583971200,2020-03-12,BTC/USD,7956.29,7969.9,4776.59,4841.67,58513.38918903,283302521.0348509
1007,1583884800,2020-03-11,BTC/USD,7893.63,7988.78,7591.99,7934.57,7289.61145281,57839932.345122635
1008,1583798400,2020-03-10,BTC/USD,7937.2,8158.42,7733.99,7885.92,8274.9537573,65255623.33376721
1009,1583712000,2020-03-09,BTC/USD,8035.79,8191.13,7636.0,7936.25,12177.39425093,96642845.1239432
1010,1583625600,2020-03-08,BTC/USD,8901.12,8901.12,7995.48,8033.7,9068.89040196,72856744.82222605
1011,1583539200,2020-03-07,BTC/USD,9154.1,9219.13,8859.49,8893.93,2805.5915714,24952735.0446216
1012,1583452800,2020-03-06,BTC/USD,9059.0,9187.85,8990.01,9153.79,4136.42339429,37863951.102417864
1013,1583366400,2020-03-05,BTC/USD,8757.79,9169.0,8757.79,9066.65,6448.68567336,58467975.96036944
1014,1583280000,2020-03-04,BTC/USD,8755.45,8850.0,8663.76,8753.28,3353.2325223,29351783.172798146
1015,1583193600,2020-03-03,BTC/USD,8917.34,8921.8,8660.04,8755.45,4629.97228611,40537490.852421805
1016,1583107200,2020-03-02,BTC/USD,8516.0,8980.34,8486.72,8917.34,6186.86088929,55170342.08250129
1017,1583020800,2020-03-01,BTC/USD,8525.0,8756.11,8410.0,8528.95,4156.57173933,35451192.53615861
1018,1582934400,2020-02-29,BTC/USD,8710.0,8805.06,8525.0,8527.74,2338.06785643,19938434.78199237
1019,1582848000,2020-02-28,BTC/USD,8816.5,8900.94,8421.49,8703.84,6546.98122765,56983877.08846918
1020,1582761600,2020-02-27,BTC/USD,8778.37,8974.75,8520.0,8816.5,9273.9036636,81763371.65012941
1021,1582675200,2020-02-26,BTC/USD,9305.4,9369.99,8627.78,8779.36,11564.19794381,101526256.85996775
1022,1582588800,2020-02-25,BTC/USD,9664.87,9682.73,9234.21,9305.4,6280.00295543,58437939.50145832
1023,1582502400,2020-02-24,BTC/USD,9969.79,10027.66,9480.0,9652.58,5877.00770771,56728287.0592874
1024,1582416000,2020-02-23,BTC/USD,9664.08,10024.08,9664.08,9965.21,3329.22433648,33176419.65013386
1025,1582329600,2020-02-22,BTC/USD,9696.13,9722.39,9568.51,9668.13,2096.56353593,20269848.818630908
1026,1582243200,2020-02-21,BTC/USD,9610.4,9773.2,9562.6,9696.13,4271.47074293,41416735.61464585
1027,1582156800,2020-02-20,BTC/USD,9589.1,9706.27,9396.91,9612.76,6608.4910792,63525838.70649059
1028,1582070400,2020-02-19,BTC/USD,10190.3,10300.0,9312.0,9595.72,9936.8206814,95350948.9489236
1029,1581984000,2020-02-18,BTC/USD,9725.57,10288.0,9602.6,10185.17,6754.35394103,68794243.12956053
1030,1581897600,2020-02-17,BTC/USD,9925.96,9973.45,9467.57,9697.15,5913.20492551,57341235.1434093
1031,1581811200,2020-02-16,BTC/USD,9909.71,10051.24,9598.49,9912.89,4133.47675014,40974700.3416953
1032,1581724800,2020-02-15,BTC/USD,10364.04,10408.04,9739.0,9899.78,5762.30634481,57045565.10622314
1033,1581638400,2020-02-14,BTC/USD,10229.19,10398.0,10093.26,10364.04,6190.37749036,64157319.92519066
1034,1581552000,2020-02-13,BTC/USD,10348.78,10500.5,10068.0,10228.67,9347.45128374,95611994.52245285
1035,1581465600,2020-02-12,BTC/USD,10270.98,10495.0,10247.35,10348.78,6553.40942709,67819792.41088045
1036,1581379200,2020-02-11,BTC/USD,9851.99,10383.9,9706.94,10268.98,8127.59636283,83462124.49797401
1037,1581292800,2020-02-10,BTC/USD,10173.51,10199.85,9731.2,9850.01,7560.66789084,74472654.3314529
1038,1581206400,2020-02-09,BTC/USD,9907.7,10178.54,9885.04,10173.97,4830.33787739,49143712.65442954
1039,1581120000,2020-02-08,BTC/USD,9803.71,9948.97,9658.58,9902.0,3268.73554695,32367019.3858989
1040,1581033600,2020-02-07,BTC/USD,9754.63,9878.0,9706.94,9803.42,4013.49096731,39345937.6187462
1041,1580947200,2020-02-06,BTC/USD,9617.84,9859.57,9521.0,9754.63,7554.48867469,73691241.86079131
1042,1580860800,2020-02-05,BTC/USD,9168.49,9775.0,9142.52,9618.42,8063.96793828,77562630.49691112
1043,1580774400,2020-02-04,BTC/USD,9281.0,9348.6,9075.0,9159.37,4867.22545881,44580718.850660555
1044,1580688000,2020-02-03,BTC/USD,9309.69,9615.0,9211.07,9288.09,4758.13350441,44193972.22097547
1045,1580601600,2020-02-02,BTC/USD,9379.6,9474.28,9135.0,9329.39,3015.79158859,28135495.88867566
1046,1580515200,2020-02-01,BTC/USD,9339.26,9464.16,9280.33,9377.17,1669.00246242,15650519.820530953
1047,1580428800,2020-01-31,BTC/USD,9510.84,9529.35,9195.93,9327.85,5009.62230695,46729005.43588356
1048,1580342400,2020-01-30,BTC/USD,9280.83,9570.0,9166.07,9500.0,7945.15877894,75479008.39993
1049,1580256000,2020-01-29,BTC/USD,9386.57,9443.96,9215.5,9289.18,6481.91594603,60211683.967542954
1050,1580169600,2020-01-28,BTC/USD,8894.57,9413.24,8876.0,9400.0,9565.55935515,89916257.93841
1051,1580083200,2020-01-27,BTC/USD,8600.0,9004.35,8546.55,8894.54,9619.7747426,85563471.23904541
1052,1579996800,2020-01-26,BTC/USD,8320.0,8600.0,8276.22,8590.48,6340.58577579,54468675.29520848
1053,1579910400,2020-01-25,BTC/USD,8435.83,8437.47,8252.72,8329.5,2812.78995216,23429133.906516723
1054,1579824000,2020-01-24,BTC/USD,8382.08,8530.7,8212.9,8422.13,6430.43023326,54157919.38044604
1055,1579737600,2020-01-23,BTC/USD,8661.63,8665.95,8280.0,8378.44,8611.0107876,72146837.22325934
1056,1579651200,2020-01-22,BTC/USD,8728.47,8792.98,8567.68,8655.93,3143.81212331,27212617.67252273
1057,1579564800,2020-01-21,BTC/USD,8629.66,8778.66,8480.0,8717.89,3394.68916005,29594526.68150829
1058,1579478400,2020-01-20,BTC/USD,8698.97,8740.54,8507.93,8625.17,4420.19825219,38124961.35884162
1059,1579392000,2020-01-19,BTC/USD,8901.02,9188.1,8461.38,8696.6,8785.449927,76403543.8351482
1060,1579305600,2020-01-18,BTC/USD,8898.03,9000.1,8798.9,8908.53,3678.00926615,32765655.88777526
1061,1579219200,2020-01-17,BTC/USD,8715.39,9015.22,8661.52,8892.63,9363.15892644,83263107.96402813
1062,1579132800,2020-01-16,BTC/USD,8810.62,8852.35,8573.91,8710.15,6713.2584764,58473488.31821546
1063,1579046400,2020-01-15,BTC/USD,8813.2,8903.2,8555.0,8809.17,8606.88339936,75819499.03514013
1064,1578960000,2020-01-14,BTC/USD,8105.01,8895.0,8105.01,8813.04,17009.43193382,149904804.01003304
1065,1578873600,2020-01-13,BTC/USD,8180.75,8196.81,8039.0,8105.01,4011.43909644,32512753.991037164
1066,1578787200,2020-01-12,BTC/USD,8008.1,8190.0,7960.0,8180.76,2056.08675369,16820352.271117005
1067,1578700800,2020-01-11,BTC/USD,8200.0,8286.0,8000.0,8016.22,3788.3273136,30368065.17782659
1068,1578614400,2020-01-10,BTC/USD,7812.7,8200.0,7667.0,8200.0,8999.98825687,73799903.706334
1069,1578528000,2020-01-09,BTC/USD,8048.94,8048.94,7737.97,7806.78,5957.24423978,46506895.186229706
1070,1578441600,2020-01-08,BTC/USD,8151.79,8463.57,7872.09,8044.44,11913.23248192,95835283.90685652
1071,1578355200,2020-01-07,BTC/USD,7768.17,8220.0,7697.03,8159.01,12158.32281238,99199877.40943654
1072,1578268800,2020-01-06,BTC/USD,7352.12,7817.0,7342.46,7762.74,6728.28277831,52229909.85449817
1073,1578182400,2020-01-05,BTC/USD,7356.05,7495.0,7310.0,7356.7,2707.27385549,19916601.57268328
1074,1578096000,2020-01-04,BTC/USD,7332.58,7396.1,7256.03,7344.48,3256.73735349,23919042.35796023
1075,1578009600,2020-01-03,BTC/USD,6945.7,7402.31,6853.53,7338.91,8072.72908749,59245032.22747123
1076,1577923200,2020-01-02,BTC/USD,7174.7,7184.94,6900.0,6950.56,3972.70795427,27612544.998630892
1077,1577836800,2020-01-01,BTC/USD,7160.69,7237.35,7150.0,7178.68,1119.10969318,8033730.372237403
1078,1577750400,2019-12-31,BTC/USD,7222.74,7302.35,7112.55,7168.36,2638.69130899,18915089.231711555
1079,1577664000,2019-12-30,BTC/USD,7372.79,7384.9,7199.0,7220.24,3722.91334933,26880327.88136644
1080,1577577600,2019-12-29,BTC/USD,7297.43,7524.46,7274.43,7385.54,2583.85134193,19083137.439877693
1081,1577491200,2019-12-28,BTC/USD,7247.7,7349.65,7231.0,7296.24,1579.70272647,11525890.220979473
1082,1577404800,2019-12-27,BTC/USD,7195.17,7255.37,7052.0,7246.0,4024.57086599,29162040.49496354
1083,1577318400,2019-12-26,BTC/USD,7195.8,7432.0,7150.0,7188.3,3116.74715162,22404113.549990047
1084,1577232000,2019-12-25,BTC/USD,7247.45,7266.81,7110.73,7195.79,1504.52751296,10826264.032482438
1085,1577145600,2019-12-24,BTC/USD,7317.47,7431.1,7156.0,7251.52,4194.58980335,30417151.850788593
1086,1577059200,2019-12-23,BTC/USD,7521.88,7692.98,7247.86,7316.17,6710.7673604,49097114.839137666
1087,1576972800,2019-12-22,BTC/USD,7147.4,7530.0,7124.52,7509.7,3796.22608082,28508518.999133952
1088,1576886400,2019-12-21,BTC/USD,7194.13,7194.13,7109.73,7147.4,1689.08199513,12072544.65199216
1089,1576800000,2019-12-20,BTC/USD,7157.53,7218.11,7072.61,7194.11,3201.66392251,23033122.441568412
1090,1576713600,2019-12-19,BTC/USD,7286.91,7372.12,7000.0,7149.57,5936.55634536,42443825.15009549
1091,1576627200,2019-12-18,BTC/USD,6619.53,7449.68,6425.0,7286.91,12873.63439214,93809015.1884289
1092,1576540800,2019-12-17,BTC/USD,6882.08,6938.77,6550.0,6612.3,7107.25638535,46995311.3968498
1093,1576454400,2019-12-16,BTC/USD,7115.08,7147.91,6820.0,6882.19,5923.05547919,40763593.18832663
1094,1576368000,2019-12-15,BTC/USD,7066.35,7225.23,7007.0,7115.08,1848.34572822,13151127.723943558
1095,1576281600,2019-12-14,BTC/USD,7255.94,7269.0,7007.48,7059.03,2012.34890643,14205231.300956562
1096,1576195200,2019-12-13,BTC/USD,7185.15,7302.35,7179.65,7257.47,3178.07849595,23064809.34200225
1097,1576108800,2019-12-12,BTC/USD,7208.95,7296.19,7072.2,7188.42,4376.88899274,31462916.37319207
1098,1576022400,2019-12-11,BTC/USD,7224.5,7271.0,7122.28,7207.42,3419.93896517,24648936.49634556
1099,1575936000,2019-12-10,BTC/USD,7332.05,7400.0,7150.23,7216.07,4090.62092926,29518206.96900521
1100,1575849600,2019-12-09,BTC/USD,7516.8,7666.0,7268.03,7340.52,6582.47031165,48318754.97207306
1101,1575763200,2019-12-08,BTC/USD,7505.86,7580.0,7382.69,7524.26,1798.77041268,13534416.265311616
1102,1575676800,2019-12-07,BTC/USD,7535.46,7638.88,7486.7,7502.65,2034.573719,15264694.51285535
1103,1575590400,2019-12-06,BTC/USD,7397.35,7618.99,7305.56,7541.79,4167.2401632,31428450.19042013
1104,1575504000,2019-12-05,BTC/USD,7199.58,7500.0,7150.06,7390.42,4641.75678879,34304532.2070094
1105,1575417600,2019-12-04,BTC/USD,7299.2,7772.71,7087.09,7197.78,7737.39153487,55692042.04185659
1106,1575331200,2019-12-03,BTC/USD,7317.94,7415.0,7238.04,7300.43,2552.20229834,18632174.224870287
1107,1575244800,2019-12-02,BTC/USD,7411.75,7431.07,7140.08,7309.64,4324.30016255,31609077.440181985
1108,1575158400,2019-12-01,BTC/USD,7560.2,7560.2,7233.87,7412.66,5477.97290774,40606350.65428799
1109,1575072000,2019-11-30,BTC/USD,7753.69,7815.0,7452.08,7550.67,5446.27351349,41123014.03010354
1110,1574985600,2019-11-29,BTC/USD,7429.32,7870.35,7411.17,7753.69,7658.87160206,59384516.1521766
1111,1574899200,2019-11-28,BTC/USD,7517.82,7659.92,7372.19,7436.72,6925.58489749,51503635.71886183
1112,1574812800,2019-11-27,BTC/USD,7168.74,7676.27,6847.72,7527.84,15156.9919345,114099410.16420648
1113,1574726400,2019-11-26,BTC/USD,7127.12,7344.91,7018.78,7159.22,7643.84956815,54724000.70529085
1114,1574640000,2019-11-25,BTC/USD,6900.9,7380.0,6515.0,7122.14,18716.60131311,133302254.87615326
1115,1574553600,2019-11-24,BTC/USD,7330.98,7349.68,6861.96,6908.36,6047.01776023,41774975.61406252
1116,1574467200,2019-11-23,BTC/USD,7276.21,7356.49,7102.16,7320.39,5550.47222776,40631621.39137203
1117,1574380800,2019-11-22,BTC/USD,7612.23,7714.7,6785.0,7285.85,20120.14646602,146592369.1294518
1118,1574294400,2019-11-21,BTC/USD,8085.54,8116.92,7394.09,7611.51,9374.99957046,71357902.980552
1119,1574208000,2019-11-20,BTC/USD,8124.08,8231.04,8027.28,8088.44,2996.00619203,24233016.32386313
1120,1574121600,2019-11-19,BTC/USD,8176.9,8197.77,7989.15,8121.63,4412.39464174,35835836.69419484
1121,1574035200,2019-11-18,BTC/USD,8499.53,8508.4,8010.7,8170.65,4825.65562506,39428743.13289648
1122,1573948800,2019-11-17,BTC/USD,8485.61,8631.6,8375.0,8499.31,2074.00770126,17627634.39539613
1123,1573862400,2019-11-16,BTC/USD,8459.38,8539.53,8423.0,8484.63,1180.57339029,10016728.40445624
1124,1573776000,2019-11-15,BTC/USD,8632.07,8799.03,8363.0,8463.49,5213.70141434,44126109.78325245
1125,1573689600,2019-11-14,BTC/USD,8765.53,8791.78,8555.0,8636.9,3412.80581524,29476062.545646355
1126,1573603200,2019-11-13,BTC/USD,8817.0,8839.46,8700.0,8755.24,3185.82098874,27892627.35345599
1127,1573516800,2019-11-12,BTC/USD,8720.36,8872.47,8549.0,8813.91,4721.90610684,41618455.45413814
1128,1573430400,2019-11-11,BTC/USD,9029.88,9075.32,8593.0,8720.36,6392.97505953,55749043.99012303
1129,1573344000,2019-11-10,BTC/USD,8806.85,9142.33,8750.85,9024.49,2663.27825012,24034727.93542544
1130,1573257600,2019-11-09,BTC/USD,8760.38,8876.94,8720.0,8812.21,2271.51792167,20017092.944519587
1131,1573171200,2019-11-08,BTC/USD,9209.3,9253.39,8661.0,8767.37,9699.74677043,85041268.84266487
1132,1573084800,2019-11-07,BTC/USD,9346.02,9373.48,9080.0,9199.36,3975.97661681,36576440.24961724
1133,1572998400,2019-11-06,BTC/USD,9319.1,9448.19,9254.68,9344.78,4670.23465673,43642315.415517375
1134,1572912000,2019-11-05,BTC/USD,9410.76,9485.0,9165.2,9320.14,4979.57899177,46410373.34435525
1135,1572825600,2019-11-04,BTC/USD,9207.0,9586.5,9122.33,9410.76,4962.44231548,46700353.64482656
1136,1572739200,2019-11-03,BTC/USD,9304.75,9384.32,9067.0,9207.0,2539.21833111,23378583.17452977
1137,1572652800,2019-11-02,BTC/USD,9250.7,9396.91,9201.19,9304.75,2701.13696278,25133404.154427204
1138,1572566400,2019-11-01,BTC/USD,9158.08,9303.53,9054.6,9250.45,6640.55238456,61428097.80575306
1139,1572480000,2019-10-31,BTC/USD,9169.55,9438.61,8961.53,9150.07,10113.15940929,92536116.51616214
1140,1572393600,2019-10-30,BTC/USD,9426.94,9437.06,8985.25,9159.94,8814.43804818,80739723.65504591
1141,1572307200,2019-10-29,BTC/USD,9216.39,9573.35,9051.48,9426.94,9059.61157854,85404414.77420187
1142,1572220800,2019-10-28,BTC/USD,9547.32,9950.0,9177.84,9216.44,14722.01859796,135684601.08698246
1143,1572134400,2019-10-27,BTC/USD,9262.72,9819.92,9092.66,9557.08,17783.02515594,169953794.05733103
1144,1572048000,2019-10-26,BTC/USD,8677.09,10350.0,8642.46,9252.75,38751.80025476,358560719.8072306
1145,1571961600,2019-10-25,BTC/USD,7427.0,8784.29,7393.14,8662.66,19113.79549622,165576311.69328514
1146,1571875200,2019-10-24,BTC/USD,7470.77,7512.0,7356.0,7435.0,4997.4230935,37155840.7001725
1147,1571788800,2019-10-23,BTC/USD,8021.57,8052.04,7293.55,7470.77,13306.18266092,99407430.23772132
1148,1571702400,2019-10-22,BTC/USD,8206.53,8314.77,7989.15,8025.9,5678.93483059,45578563.05683229
1149,1571616000,2019-10-21,BTC/USD,8236.49,8352.0,8156.0,8213.65,4919.73416831,40408974.55153944
1150,1571529600,2019-10-20,BTC/USD,7965.39,8314.77,7874.68,8235.74,6358.92499072,52370452.903072335
1151,1571443200,2019-10-19,BTC/USD,7950.48,8096.76,7875.0,7960.49,3461.12529207,27552253.27627031
1152,1571356800,2019-10-18,BTC/USD,8069.26,8120.77,7811.62,7955.08,5611.09353737,44636697.97726134
1153,1571270400,2019-10-17,BTC/USD,7995.73,8130.71,7936.71,8073.32,5395.88599206,43562714.297417834
1154,1571184000,2019-10-16,BTC/USD,8162.45,8179.1,7912.66,7995.89,8644.40011646,69119672.44720134
1155,1571097600,2019-10-15,BTC/USD,8353.33,8420.85,8086.0,8155.13,5044.66127938,41139868.539310224
1156,1571011200,2019-10-14,BTC/USD,8278.39,8416.67,8215.41,8362.99,4294.6073892,35915758.64980571
1157,1570924800,2019-10-13,BTC/USD,8303.43,8474.48,8132.91,8282.96,4445.28381368,36820108.01735889
